transaction_id,property_id,buyer_entity_id,buyer_name,buyer_type,buyer_pan_hash,buyer_incorporation_age_days,seller_entity_id,seller_name,seller_pan_hash,fair_value,declared_value,cash_component_pct,holding_period_days,financing_type,is_ring_txn,aml_flag,pattern_types,buyer_txn_count,undervaluation_pct,value_deviation_pct,is_rapid_flip,is_shell_pattern,anomaly_score,in_detected_ring
706452,106452,22948,Vertex Holdings Pvt Ltd,Trust,PAN022948,3207.0,16444,Alpine Holdings LLP,PAN016444,12123835.0,11954565.0,0.0,2896,Bank Loan,0,0,none,1,1.396175385098857,-1.396175385098857,0,0,0.49044339031285555,0
706453,106453,6660,Sneha Reddy,Individual,PAN006660,,22632,Horizon Enterprises LLP,PAN022632,9518098.0,11819167.0,2.2,36,Bank Loan,0,1,rapid_flip,1,-24.17572292279403,24.17572292279403,1,0,0.5313348226534035,0
706454,106454,19119,Sunrise Realty Pvt Ltd,Pvt Ltd Company,PAN019119,96.0,19230,Pooja Reddy,PAN019230,38175009.0,39229909.0,5.1,1314,Bank Loan,0,0,none,1,-2.7633261330730794,2.7633261330730794,0,1,0.5555674975427216,0
706455,106455,5338,Pooja Kulkarni,Individual,PAN005338,,198,Meridian Trading LLP,PAN000198,4027404.0,3952625.0,3.8,2323,Mixed,0,0,none,2,1.856754375771589,-1.856754375771589,0,0,0.41417651061743754,0
706456,106456,25017,Ajay Kulkarni,Individual,PAN025017,,850,Vikram Rao,PAN000850,3976253.0,4021245.0,3.2,2702,Bank Loan,0,0,none,2,-1.131517536736219,1.131517536736219,0,0,0.4054347327258942,0
706457,106457,12006,Neha Sharma,Individual,PAN012006,,12333,Vikram Reddy,PAN012333,28943020.0,28819697.0,2.9,1955,Self-funded,0,0,none,1,0.4260889153930723,-0.4260889153930723,0,0,0.3989417521131458,0
706458,106458,1806,Pooja Kulkarni,Individual,PAN001806,,24655,Alpine Infra Pvt Ltd,PAN024655,13791337.0,13704062.0,6.8,3247,Bank Loan,0,0,none,1,0.6328247942893427,-0.6328247942893427,0,0,0.4021773702508065,0
706459,106459,15537,Anjali Rao,Individual,PAN015537,,12492,Suresh Reddy,PAN012492,16279548.0,17993326.0,7.0,1512,Bank Loan,0,0,none,1,-10.527184169978185,10.527184169978185,0,0,0.4344210464137284,0
706460,106460,7174,Ajay Singh,Individual,PAN007174,,1192,Rahul Menon,PAN001192,9372666.0,9622351.0,2.7,68,Bank Loan,0,0,none,2,-2.663969888610135,2.663969888610135,1,0,0.5109101907423211,0
706461,106461,15049,Sneha Reddy,Individual,PAN015049,,28863,Amit Pillai,PAN028863,12614688.0,14917778.0,1.0,23,Bank Loan,0,1,rapid_flip,1,-18.25720937370785,18.25720937370785,1,0,0.5369708739902325,0
706462,106462,6889,Sunrise Ventures LLP,LLP,PAN006889,383.0,31216,Rahul Reddy,PAN031216,1900595.0,1896764.0,5.8,2829,NBFC Loan,0,1,none,1,0.2015684561939813,-0.2015684561939813,0,0,0.43291378693685345,0
706463,106463,13945,Sunrise Enterprises LLP,Partnership Firm,PAN013945,2712.0,27169,Divya Singh,PAN027169,33900900.0,33959034.0,2.3,1453,Bank Loan,0,0,none,1,-0.1714821730396538,0.1714821730396538,0,0,0.40948367260674023,0
706464,106464,19839,Rahul Patel,Individual,PAN019839,,17168,Meera Menon,PAN017168,2559932.0,2564570.0,4.5,1486,NBFC Loan,0,0,none,1,-0.1811766875057618,0.1811766875057618,0,0,0.4003936656903765,0
706465,106465,20585,Rahul Iyer,Individual,PAN020585,,28910,Vertex Realty Pvt Ltd,PAN028910,12342554.0,11699510.0,4.3,3810,Bank Loan,0,0,none,2,5.209975180177458,-5.209975180177458,0,0,0.4502744096838573,0
706466,106466,9372,Vertex Trading Pvt Ltd,Partnership Firm,PAN009372,1971.0,15648,Amit Singh,PAN015648,6692363.0,6356934.0,2.1,561,Self-funded,0,0,none,1,5.012116049293799,-5.012116049293799,0,0,0.4634149456583599,0
706467,106467,23704,Rahul Patel,Individual,PAN023704,,17335,Sneha Rao,PAN017335,4553007.0,4624538.0,26.3,964,Bank Loan,0,1,high_cash,1,-1.5710716016909263,1.5710716016909263,0,0,0.5069939672137044,0
706468,106468,10267,Summit Ventures LLP,LLP,PAN010267,2711.0,4435,Sunrise Ventures Pvt Ltd,PAN004435,6094752.0,6466905.0,2.8,3741,Self-funded,0,0,none,2,-6.106122119489029,6.106122119489029,0,0,0.49989970593186384,0
706469,106469,9105,Meera Reddy,Individual,PAN009105,,11556,Meera Menon,PAN011556,4521400.0,4573359.0,6.7,3769,Self-funded,0,0,none,1,-1.149179457690096,1.149179457690096,0,0,0.4513335739308691,0
706470,106470,24760,Meera Desai,Individual,PAN024760,,10042,Meridian Realty Pvt Ltd,PAN010042,34592982.0,35541642.0,2.9,2170,NBFC Loan,0,0,none,1,-2.742348144487804,2.742348144487804,0,0,0.40096162940144,0
706471,106471,15533,Pooja Desai,Individual,PAN015533,,27930,Vertex Ventures Pvt Ltd,PAN027930,26326915.0,27523040.0,3.7,2319,NBFC Loan,0,0,none,2,-4.543354206142269,4.543354206142269,0,0,0.4317779565077538,0
706472,106472,14704,Summit Realty Pvt Ltd,LLP,PAN014704,1203.0,11912,Rahul Desai,PAN011912,29095572.0,29654818.0,2.9,682,Bank Loan,0,0,none,1,-1.9221000363904168,1.9221000363904168,0,0,0.4124668525397053,0
706473,106473,20236,Summit Enterprises Pvt Ltd,Pvt Ltd Company,PAN020236,1724.0,10085,Pinnacle Consultancy LLP,PAN010085,23469674.0,23513626.0,3.0,2351,Bank Loan,0,0,none,1,-0.1872714550700619,0.1872714550700619,0,0,0.411170447799818,0
706474,106474,14329,Anjali Rao,Individual,PAN014329,,13137,Sneha Menon,PAN013137,3134677.0,2911506.0,2.1,2305,Bank Loan,0,0,none,1,7.119425701595411,-7.119425701595411,0,0,0.39545830190828496,0
706475,106475,26086,Rahul Pillai,Individual,PAN026086,,16899,Suresh Gupta,PAN016899,12266954.0,11446553.0,2.5,492,Self-funded,0,0,none,1,6.687894973764473,-6.687894973764473,0,0,0.44178002085283896,0
706476,106476,23692,Orbis Consultancy LLP,LLP,PAN023692,3403.0,25706,Pooja Iyer,PAN025706,5428847.0,5533544.0,1.5,1083,Bank Loan,0,0,none,1,-1.9285310490422736,1.9285310490422736,0,0,0.4062012623217098,0
706477,106477,14094,Horizon Consultancy Pvt Ltd,Trust,PAN014094,288.0,29666,Crestline Infra Pvt Ltd,PAN029666,31448014.0,29964167.0,5.0,1273,Mixed,0,0,none,1,4.718412425026267,-4.718412425026267,0,0,0.4965097032266604,0
706478,106478,33664,Vikram Gupta,Individual,PAN033664,,6667,Ajay Pillai,PAN006667,15991654.0,16520345.0,0.6,928,Mixed,0,0,none,1,-3.306043264818011,3.306043264818011,0,0,0.4145589970151455,0
706479,106479,22961,Anjali Patel,Individual,PAN022961,,24713,Summit Trading Pvt Ltd,PAN024713,18291059.0,18584467.0,2.7,44,Bank Loan,0,0,none,1,-1.604106137320972,1.604106137320972,1,0,0.4749240869818287,0
706480,106480,4856,Amit Joshi,NRI Individual,PAN004856,2442.0,20587,Vikram Gupta,PAN020587,11704655.0,12237350.0,1.7,1647,Bank Loan,0,0,none,1,-4.551137987407574,4.551137987407574,0,0,0.4152307361724594,0
706481,106481,25124,Arjun Nair,Individual,PAN025124,,27053,Kavya Nair,PAN027053,7254363.0,7041828.0,2.7,1899,Self-funded,0,0,none,2,2.92975413554574,-2.92975413554574,0,0,0.43317709351834904,0
706482,106482,28354,Sunrise Consultancy Pvt Ltd,Pvt Ltd Company,PAN028354,2619.0,28034,Vikram Verma,PAN028034,6594509.0,6764848.0,4.5,3514,Bank Loan,0,0,none,2,-2.583042952856687,2.583042952856687,0,0,0.4752852427048646,0
706483,106483,20837,Cascade Ventures LLP,Partnership Firm,PAN020837,564.0,18125,Kavya Kulkarni,PAN018125,23951882.0,34052497.0,0.0,31,Mixed,0,1,rapid_flip,1,-42.1704440594689,42.1704440594689,1,0,0.6168801457107823,0
706484,106484,28078,Suresh Nair,Individual,PAN028078,,31072,Amit Rao,PAN031072,5960046.0,5839345.0,2.3,1236,NBFC Loan,0,0,none,1,2.025168933259911,-2.025168933259911,0,0,0.4016934155621698,0
706485,106485,33809,Arjun Pillai,Individual,PAN033809,,2492,Arjun Verma,PAN002492,8169195.0,8783532.0,0.0,680,Bank Loan,0,0,none,1,-7.520165695640759,7.520165695640759,0,0,0.43021451344156925,0
706486,106486,10920,Sneha Kulkarni,Individual,PAN010920,,31293,Priya Desai,PAN031293,3258737.0,3252630.0,3.7,3846,Bank Loan,0,0,none,1,0.1874038929806241,-0.1874038929806241,0,0,0.40681892097867445,0
706487,106487,18289,Meridian Trading Pvt Ltd,Pvt Ltd Company,PAN018289,1589.0,266,Vikram Kulkarni,PAN000266,9290531.0,8774854.0,4.1,3869,Self-funded,0,0,none,1,5.550565409016987,-5.550565409016987,0,0,0.4822558518249053,0
706488,106488,27972,Amit Rao,Individual,PAN027972,,19574,Crestline Consultancy LLP,PAN019574,27652584.0,27311266.0,3.0,59,Bank Loan,0,0,none,1,1.2343077956114337,-1.2343077956114337,1,0,0.47377053077986725,0
706489,106489,12111,Priya Desai,Individual,PAN012111,,20070,Karan Patel,PAN020070,23404716.0,21635091.0,3.6,2668,NBFC Loan,0,0,none,1,7.560976172494467,-7.560976172494467,0,0,0.42352184943887233,0
706490,106490,21635,Priya Menon,Individual,PAN021635,,26962,Alpine Realty LLP,PAN026962,7678272.0,7669028.0,0.8,3582,Self-funded,0,0,none,2,0.1203916714594117,-0.1203916714594117,0,0,0.46617873938105625,0
706491,106491,14387,Sneha Kulkarni,Individual,PAN014387,,32819,Horizon Ventures LLP,PAN032819,29112784.0,29760852.0,58.3,1984,Self-funded,0,1,high_cash,1,-2.226059864285051,2.226059864285051,0,0,0.5951894608177568,0
706492,106492,8359,Meera Kulkarni,Individual,PAN008359,,24053,Sneha Gupta,PAN024053,18044629.0,17019264.0,2.2,38,Bank Loan,0,0,none,1,5.682383383997531,-5.682383383997531,1,0,0.4907081571926027,0
706493,106493,20095,Priya Patel,Individual,PAN020095,,20233,Sunrise Ventures LLP,PAN020233,17303774.0,17577721.0,1.7,2846,Mixed,0,0,none,1,-1.5831633029881227,1.5831633029881227,0,0,0.39880880620722176,0
706494,106494,31210,Suresh Joshi,NRI Individual,PAN031210,3619.0,26937,Priya Rao,PAN026937,7082530.0,7470252.0,0.0,3483,NBFC Loan,0,0,none,1,-5.474343207864986,5.474343207864986,0,0,0.47978548316464437,0
706495,106495,4072,Vertex Enterprises Pvt Ltd,Trust,PAN004072,96.0,9293,Horizon Enterprises Pvt Ltd,PAN009293,4890465.0,4567278.0,2.4,2054,Bank Loan,0,0,none,1,6.608512687443832,-6.608512687443832,0,0,0.47979205395167773,0
706496,106496,7281,Novus Trading LLP,Partnership Firm,PAN007281,2648.0,20920,Meera Desai,PAN020920,5755975.0,5910568.0,7.9,3983,Bank Loan,0,0,none,3,-2.685783034151469,2.685783034151469,0,0,0.5509593866852232,0
706497,106497,15897,Arjun Patel,Individual,PAN015897,,1525,Karan Joshi,PAN001525,8360721.0,8152931.0,6.4,2161,Bank Loan,0,1,none,1,2.485311972496152,-2.485311972496152,0,0,0.38385136445172285,0
706498,106498,405,Crestline Ventures Pvt Ltd,Pvt Ltd Company,PAN000405,2565.0,28434,Sunrise Consultancy Pvt Ltd,PAN028434,25823615.0,27020958.0,3.7,734,Bank Loan,0,0,none,1,-4.636620395711445,4.636620395711445,0,0,0.4361987941553334,0
706499,106499,15601,Meera Joshi,Individual,PAN015601,,15744,Divya Pillai,PAN015744,5993825.0,6231445.0,2.9,2850,Self-funded,0,0,none,1,-3.964413375432216,3.964413375432216,0,0,0.4145559028654934,0
706500,106500,28552,Neha Sharma,Individual,PAN028552,,27412,Meera Nair,PAN027412,3627942.0,3457251.0,2.7,3949,Bank Loan,0,0,none,2,4.704898810399945,-4.704898810399945,0,0,0.4576547197301504,0
706501,106501,18513,Summit Ventures Pvt Ltd,Pvt Ltd Company,PAN018513,3290.0,3432,Rahul Iyer,PAN003432,30816434.0,31197197.0,6.9,2161,Bank Loan,0,0,none,2,-1.235584234048625,1.235584234048625,0,0,0.4651383923481692,0
706502,106502,1313,Vertex Enterprises Pvt Ltd,Pvt Ltd Company,PAN001313,2760.0,26858,Anjali Joshi,PAN026858,3110267.0,2964201.0,3.8,3488,Mixed,0,0,none,1,4.696252765437822,-4.696252765437822,0,0,0.45020387790420363,0
706503,106503,25386,Anjali Patel,Individual,PAN025386,,13784,Amit Desai,PAN013784,22649433.0,22102575.0,4.0,2772,NBFC Loan,0,0,none,2,2.4144445470224354,-2.4144445470224354,0,0,0.4302040986270293,0
706504,106504,7469,Priya Sharma,Individual,PAN007469,,16157,Karan Nair,PAN016157,6909851.0,6407960.0,4.4,2080,Self-funded,0,0,none,1,7.263412771129218,-7.263412771129218,0,0,0.41968821337079987,0
706505,106505,19324,Novus Consultancy Pvt Ltd,Pvt Ltd Company,PAN019324,2365.0,369,Pooja Menon,PAN000369,10514330.0,10592113.0,1.2,52,Bank Loan,0,0,none,1,-0.7397808514665223,0.7397808514665223,1,0,0.5289975465755572,0
706506,106506,27747,Kavya Singh,Individual,PAN027747,,32596,Sneha Sharma,PAN032596,15381176.0,15011366.0,4.1,66,Bank Loan,0,0,none,1,2.404302505868212,-2.404302505868212,1,0,0.47844754377761145,0
706507,106507,6456,Divya Desai,Individual,PAN006456,,14122,Ajay Gupta,PAN014122,13632744.0,13490421.0,2.6,73,Self-funded,0,0,none,2,1.0439791138159713,-1.0439791138159713,1,0,0.5455481940821456,0
706508,106508,24287,Ajay Kulkarni,Individual,PAN024287,,26920,Pooja Nair,PAN026920,4178360.0,4070255.0,0.7,1647,Self-funded,0,0,none,1,2.5872591160168104,-2.5872591160168104,0,0,0.4158714447234236,0
706509,106509,18319,Ajay Desai,Individual,PAN018319,,6083,Amit Desai,PAN006083,35097498.0,35901537.0,4.8,3266,Bank Loan,0,0,none,1,-2.2908726998146705,2.2908726998146705,0,0,0.38923642870105685,0
706510,106510,3194,Horizon Realty LLP,LLP,PAN003194,1727.0,28790,Neha Reddy,PAN028790,38866347.0,36324233.0,1.8,2409,Self-funded,0,0,none,1,6.540655853250114,-6.540655853250114,0,0,0.4350363381606214,0
706511,106511,34011,Pinnacle Consultancy LLP,LLP,PAN034011,46.0,34013,Zenith Realty Pvt Ltd,PAN034013,7186755.0,4611070.0,49.2,93,Mixed,1,1,circular_ring,25,35.83933221600013,-35.83933221600013,1,1,0.6713268800640181,1
706512,106512,34013,Zenith Realty Pvt Ltd,LLP,PAN034013,170.0,34014,Pinnacle Trading Pvt Ltd,PAN034014,4220506.0,2705933.0,49.5,36,Bank Loan,1,1,circular_ring,25,35.88605252545548,-35.88605252545548,1,1,0.6734796010224228,1
706513,106513,32579,Sneha Reddy,Individual,PAN032579,,11196,Summit Holdings Pvt Ltd,PAN011196,13435088.0,13668318.0,58.7,70,NBFC Loan,0,1,high_cash,1,-1.735976720063166,1.735976720063166,1,0,0.6249001000575003,0
706514,106514,13031,Rohan Kulkarni,Individual,PAN013031,,2299,Priya Rao,PAN002299,14499872.0,15635046.0,36.1,3432,Mixed,0,1,high_cash,1,-7.828855316791762,7.828855316791762,0,0,0.5655167484477844,0
706515,106515,18490,Amit Singh,Individual,PAN018490,,11308,Divya Desai,PAN011308,35960043.0,35035020.0,5.3,1022,Self-funded,0,0,none,1,2.572363442390767,-2.572363442390767,0,0,0.41570559295071724,0
706516,106516,23246,Cascade Ventures LLP,Pvt Ltd Company,PAN023246,2954.0,28947,Ajay Nair,PAN028947,6035669.0,6062167.0,3.5,478,Bank Loan,0,0,none,1,-0.4390234123176735,0.4390234123176735,0,0,0.4317198155582113,0
706517,106517,34003,Novus Trading Pvt Ltd,LLP,PAN034003,134.0,34005,Alpine Infra LLP,PAN034005,8408219.0,5433566.0,51.6,67,Self-funded,1,1,circular_ring,16,35.37792010412669,-35.37792010412669,1,1,0.6913779428466886,1
706518,106518,16976,Rahul Gupta,Individual,PAN016976,,9700,Crestline Enterprises Pvt Ltd,PAN009700,13000832.0,12742270.0,0.9,29,Self-funded,0,0,none,1,1.9888111776230937,-1.9888111776230937,1,0,0.5282499637513891,0
706519,106519,12746,Ajay Rao,Individual,PAN012746,,32916,Arjun Singh,PAN032916,25520295.0,26358260.0,2.4,3392,Bank Loan,0,0,none,1,-3.2835239561298177,3.2835239561298177,0,0,0.395044890683913,0
706520,106520,5463,Priya Sharma,Individual,PAN005463,,18709,Pooja Gupta,PAN018709,2304235.0,2384338.0,7.4,2788,NBFC Loan,0,0,none,1,-3.4763381339142927,3.4763381339142927,0,0,0.43690270821098137,0
706521,106521,1472,Sneha Nair,Individual,PAN001472,,13970,Divya Joshi,PAN013970,10060765.0,13951772.0,2.9,26,Self-funded,0,1,rapid_flip,1,-38.67506099188282,38.67506099188282,1,0,0.5899031581696811,0
706522,106522,9635,Sneha Gupta,Individual,PAN009635,,22484,Rahul Rao,PAN022484,8058011.0,8023423.0,3.5,2720,Bank Loan,0,0,none,1,0.4292374383703373,-0.4292374383703373,0,0,0.37446664410878244,0
706523,106523,22863,Crestline Holdings Pvt Ltd,Partnership Firm,PAN022863,3870.0,33065,Arjun Verma,PAN033065,7446414.0,7451822.0,5.6,3183,Bank Loan,0,0,none,1,-0.0726255617804758,0.0726255617804758,0,0,0.4250875142719434,0
706524,106524,32590,Vertex Realty LLP,LLP,PAN032590,1233.0,33970,Cascade Ventures LLP,PAN033970,43791984.0,43407400.0,2.7,3860,Bank Loan,0,0,none,1,0.8782063858993007,-0.8782063858993007,0,0,0.42763218056483504,0
706525,106525,24970,Neha Iyer,Individual,PAN024970,,19386,Arjun Kulkarni,PAN019386,5343507.0,5716946.0,3.3,800,Bank Loan,0,0,none,1,-6.988649963404184,6.988649963404184,0,0,0.4059858802089998,0
706526,106526,25389,Anjali Gupta,Individual,PAN025389,,1916,Sunrise Realty Pvt Ltd,PAN001916,3418440.0,3541444.0,4.5,2941,Bank Loan,0,0,none,1,-3.598249493921204,3.598249493921204,0,0,0.383187701236878,0
706527,106527,22801,Alpine Enterprises Pvt Ltd,LLP,PAN022801,1458.0,4445,Priya Desai,PAN004445,4998480.0,4906723.0,1.1,715,Self-funded,0,0,none,1,1.8356980522078712,-1.8356980522078712,0,0,0.44071610299967273,0
706528,106528,9465,Pinnacle Ventures Pvt Ltd,Trust,PAN009465,2677.0,22349,Rahul Iyer,PAN022349,3656773.0,3591362.0,6.1,3400,Self-funded,0,0,none,1,1.7887629338763988,-1.7887629338763988,0,0,0.5244050923761492,0
706529,106529,3654,Neha Joshi,Individual,PAN003654,,2084,Rohan Desai,PAN002084,11894543.0,11508549.0,3.7,821,Self-funded,0,0,none,1,3.245135185101269,-3.245135185101269,0,0,0.41596748887186424,0
706530,106530,2298,Sneha Pillai,Individual,PAN002298,,1303,Meridian Holdings LLP,PAN001303,51392302.0,55304387.0,3.5,2123,Self-funded,0,0,none,1,-7.612200364171271,7.612200364171271,0,0,0.42775623471547564,0
706531,106531,16691,Amit Verma,Individual,PAN016691,,3478,Novus Trading Pvt Ltd,PAN003478,11634587.0,11435942.0,2.2,36,Mixed,0,0,none,1,1.707366148880059,-1.707366148880059,1,0,0.502988146837549,0
706532,106532,34014,Pinnacle Trading Pvt Ltd,LLP,PAN034014,44.0,34013,Zenith Realty Pvt Ltd,PAN034013,7531559.0,5395791.0,50.0,89,Mixed,1,1,circular_ring,31,28.35758174370008,-28.35758174370008,1,1,0.6864499637627965,1
706533,106533,34017,Anjali Rao,Individual,PAN034017,,7626,Suresh Sharma,PAN007626,5458130.0,5863040.0,3.3,3440,Bank Loan,0,1,structuring,5,-7.418474825627092,7.418474825627092,0,0,0.558430597136924,0
706534,106534,27500,Meridian Enterprises LLP,Trust,PAN027500,3210.0,17205,Pooja Rao,PAN017205,7442999.0,7590792.0,0.5,3004,Self-funded,0,0,none,1,-1.985664649424244,1.985664649424244,0,0,0.5157021272781769,0
706535,106535,13162,Crestline Ventures Pvt Ltd,Pvt Ltd Company,PAN013162,2388.0,7523,Vikram Desai,PAN007523,48113914.0,49265446.0,5.4,3488,Bank Loan,0,0,none,1,-2.393345093479612,2.393345093479612,0,0,0.4490310560576344,0
706536,106536,10161,Summit Holdings Pvt Ltd,Pvt Ltd Company,PAN010161,3989.0,18331,Novus Ventures Pvt Ltd,PAN018331,15038100.0,15071831.0,3.0,2470,Bank Loan,0,0,none,4,-0.2243036021837865,0.2243036021837865,0,0,0.5238829236536802,0
706537,106537,27446,Arjun Kulkarni,Individual,PAN027446,,20468,Neha Verma,PAN020468,2656948.0,2622227.0,1.4,3279,Bank Loan,0,0,none,1,1.3068001330850283,-1.3068001330850283,0,0,0.38838289774190177,0
706538,106538,25984,Amit Nair,NRI Individual,PAN025984,3291.0,21808,Divya Rao,PAN021808,4845754.0,4981361.0,4.7,2416,Bank Loan,0,0,none,1,-2.798470578572499,2.798470578572499,0,0,0.4098587686476598,0
706539,106539,23225,Neha Joshi,Individual,PAN023225,,22204,Arjun Gupta,PAN022204,9639076.0,9280109.0,4.3,563,Bank Loan,0,0,none,1,3.724081021873881,-3.724081021873881,0,0,0.3942405169151243,0
706540,106540,12968,Meridian Enterprises LLP,Pvt Ltd Company,PAN012968,946.0,10400,Vikram Sharma,PAN010400,3251913.0,3280183.0,0.2,3816,Bank Loan,0,0,none,1,-0.8693344502143815,0.8693344502143815,0,0,0.4668408501218673,0
706541,106541,4581,Amit Iyer,Individual,PAN004581,,11014,Summit Infra LLP,PAN011014,13495744.0,12945932.0,4.6,2411,NBFC Loan,0,0,none,1,4.07396583693348,-4.07396583693348,0,0,0.4057369767614285,0
706542,106542,15956,Suresh Verma,Individual,PAN015956,,16839,Ajay Rao,PAN016839,5202690.0,4981786.0,4.0,1858,Bank Loan,0,0,none,1,4.245957379740096,-4.245957379740096,0,0,0.37703058986772336,0
706543,106543,11405,Zenith Holdings LLP,LLP,PAN011405,1611.0,17985,Pooja Patel,PAN017985,6140127.0,5990151.0,0.0,1929,Mixed,0,0,none,2,2.442555341282029,-2.442555341282029,0,0,0.45594209088601484,0
706544,106544,14990,Orbis Enterprises Pvt Ltd,Pvt Ltd Company,PAN014990,281.0,9702,Crestline Ventures LLP,PAN009702,5674070.0,5241915.0,4.4,463,Self-funded,0,0,none,1,7.616314215369215,-7.616314215369215,0,0,0.4813799230921443,0
706545,106545,20263,Rahul Verma,Individual,PAN020263,,17572,Vikram Kulkarni,PAN017572,32377662.0,31118165.0,1.3,3429,Self-funded,0,0,none,1,3.890018371307972,-3.890018371307972,0,0,0.428607963634169,0
706546,106546,1598,Rahul Menon,Individual,PAN001598,,29127,Pooja Menon,PAN029127,8610636.0,8382606.0,1.3,1023,Self-funded,0,0,none,1,2.648236436890376,-2.648236436890376,0,0,0.4159354370675883,0
706547,106547,21001,Arjun Iyer,Individual,PAN021001,,24766,Arjun Singh,PAN024766,12972640.0,12174412.0,1.2,2373,NBFC Loan,0,0,none,1,6.153165431246069,-6.153165431246069,0,0,0.4185482242738276,0
706548,106548,10040,Vertex Consultancy Pvt Ltd,Pvt Ltd Company,PAN010040,3222.0,8566,Alpine Consultancy LLP,PAN008566,6841270.0,6920726.0,5.1,2388,Bank Loan,0,0,none,1,-1.1614217827976383,1.1614217827976383,0,0,0.4204121854560416,0
706549,106549,18767,Neha Iyer,Individual,PAN018767,,30470,Meera Menon,PAN030470,26039334.0,25488385.0,3.3,2023,Mixed,0,0,none,1,2.115833684532792,-2.115833684532792,0,0,0.3878376061306368,0
706550,106550,24372,Meridian Ventures Pvt Ltd,Trust,PAN024372,3214.0,14745,Horizon Trading LLP,PAN014745,17056082.0,20065607.0,1.8,19,Bank Loan,0,1,rapid_flip,1,-17.64487881800756,17.64487881800756,1,0,0.6044089650567934,0
706551,106551,9543,Priya Singh,Individual,PAN009543,,21896,Karan Sharma,PAN021896,5994785.0,5992916.0,5.7,1735,Self-funded,0,0,none,2,0.031177098094427,-0.031177098094427,0,0,0.4479739439564718,0
706552,106552,33430,Crestline Realty Pvt Ltd,Pvt Ltd Company,PAN033430,1132.0,1003,Crestline Consultancy LLP,PAN001003,4623534.0,4285372.0,4.2,1994,Mixed,0,0,none,1,7.313929128670839,-7.313929128670839,0,0,0.45382726506371573,0
706553,106553,19360,Suresh Desai,Individual,PAN019360,,12926,Suresh Pillai,PAN012926,7174421.0,6741096.0,2.7,922,NBFC Loan,0,0,none,1,6.039860220079084,-6.039860220079084,0,0,0.42336119776230835,0
706554,106554,9218,Neha Pillai,Individual,PAN009218,,27310,Rohan Rao,PAN027310,5656186.0,5690428.0,0.0,944,Mixed,0,0,none,2,-0.6053902753551599,0.6053902753551599,0,0,0.44191298119010713,0
706555,106555,34037,Neha Patel,Individual,PAN034037,,8329,Orbis Enterprises Pvt Ltd,PAN008329,8409593.0,8344720.0,1.3,3164,Mixed,0,1,structuring,5,0.7714166428743936,-0.7714166428743936,0,0,0.5381756782408245,0
