property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable,sale_listing_id,sale_ask_value,sale_fair_value,sale_price_deviation_pct,broker_phone,broker_listing_count,description_reuse_count,days_on_market,num_images,sale_is_fraud,sale_fraud_type,rent_listing_id,rent_ask_value,rent_fair_value,rent_price_deviation_pct,rent_broker_phone,rent_broker_listing_count,rent_description_reuse_count,rent_days_on_market,rent_num_images,rent_is_fraud,rent_fraud_type,avg_rental_yield_pct,avg_yoy_appreciation_pct,stability_score,yield_norm,appreciation_norm,stability_norm,buyer_name,buyer_type,buyer_pan_hash,seller_name,declared_value,cash_component_pct,holding_period_days,undervaluation_pct,is_rapid_flip,is_shell_pattern,buyer_txn_count,financing_type,aml_flag,pattern_types,is_ring_txn,sale_fraud_probability,rent_fraud_probability,fraud_probability,fraud_type,aml_risk_probability,price_fairness_score,trust_score,compliance_score,investment_score,prism_score_raw,prism_score,prism_band,rent_price_fairness_score,rent_trust_score,rent_prism_score,rent_prism_band
106905,Bhubaneswar,Nayapalli,751012,Tier3,mid,Plot/Land,2.54,0,961.3,0,Individual/Land Owner,0.6,Tier3,0,,0,,4979.0,3603.0,3463306.0,3767.0,3621453.0,0.05,173165.0,30000.0,0.0,0.0,0.0,0,0,0,510451,3633332.0,3463306.0,4.91,+91-9953311654,28,1,18,7,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Suresh Sharma,Individual,PAN026675,Neha Pillai,3445266.0,4.0,445,0.5208895777618264,0,0,1,Bank Loan,0,none,0,0.04766884,,0.04766884,none,0.10488564,0.7545,0.8514815015792847,0.89511436,0.5017108486013179,0.7414893288810194,745,Good,,,,
106906,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.04,1,1220.3,1,Runwal Group,0.78,Tier2,1,PREG12522,9,"Landscaped Garden, Lift, 24/7 Security, Clubhouse, Children's Play Area, Power Backup, Gymnasium, Indoor Games Room, Visitor Parking",4415.0,5693.0,6947492.0,5615.0,6851958.0,0.05,347375.0,30000.0,30293.0,32976.0,5.23,1,1,1,510452,6893948.0,6947492.0,-0.77,+91-9375272841,32,1,86,11,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Meera Sharma,Individual,PAN011981,Rahul Kulkarni,6766902.0,3.4,2826,2.599355278134901,0,0,1,Bank Loan,0,none,0,0.10673792,,0.10673792,none,0.1966034,0.9615,0.893872813796997,0.8033966,0.5017108486013179,0.8025490466601789,782,Excellent,,,,
106907,Bhubaneswar,Nayapalli,751012,Tier3,mid,Studio/1RK,2.22,1,267.2,9,Sobha Ltd,0.91,Tier1,1,PREG99566,10,"Landscaped Garden, Clubhouse, Jogging Track, CCTV, Children's Play Area, 24/7 Security, Visitor Parking, Indoor Games Room, Power Backup, Lift",5094.0,7836.0,2093613.0,8664.0,2314730.0,0.05,104681.0,20936.0,9436.0,10332.0,5.41,0,1,1,510453,2302248.0,2093613.0,9.97,+91-9493650736,24,1,163,4,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Summit Infra LLP,Partnership Firm,PAN025157,Summit Holdings LLP,2093557.0,2.8,677,0.0026748018855442,0,0,1,Mixed,0,none,0,0.0074773105,,0.0074773105,none,0.23448876,0.5015,0.9873443209648132,0.7655113,0.5017108486013179,0.6869077025706708,712,Good,,,,
106908,Bhubaneswar,Nayapalli,751012,Tier3,mid,Studio/1RK,2.12,1,260.9,14,Local Developer Co,0.55,Tier3,1,PREG22109,7,"Gymnasium, Children's Play Area, CCTV, Swimming Pool, 24/7 Security, Jogging Track, Landscaped Garden",4156.0,4960.0,1293784.0,4968.0,1296029.0,0.05,64689.0,12938.0,5755.0,5858.0,5.34,0,1,1,510454,1299321.0,1293784.0,0.43,+91-9425137652,31,1,56,13,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Arjun Joshi,Individual,PAN003597,Novus Realty LLP,1279165.0,0.3,1201,1.1299413194165333,0,0,1,Mixed,0,none,0,0.020494703,,0.020494703,none,0.06955261,0.9785,0.9510795531272888,0.9304474,0.5017108486013179,0.8438686999518812,806,Excellent,,,,
106909,Bhubaneswar,Nayapalli,751012,Tier3,mid,Studio/1RK,2.02,1,427.6,24,Prestige Group,0.92,Tier1,1,PREG58481,6,"Indoor Games Room, Landscaped Garden, Lift, CCTV, Swimming Pool, Visitor Parking",3855.0,4913.0,2100866.0,5314.0,2272590.0,0.05,105043.0,21009.0,9438.0,10338.0,5.39,0,1,1,510455,2277096.0,2100866.0,8.39,+91-9144249588,42,1,118,10,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Rohan Desai,Individual,PAN012757,Zenith Ventures Pvt Ltd,2008608.0,6.3,58,4.391427154325882,1,0,1,Self-funded,0,none,0,0.048278753,,0.048278753,none,0.06022059,0.5805,0.9533630603790283,0.9397794,0.5017108486013179,0.7265535523087919,736,Good,,,,
106910,Bhubaneswar,Nayapalli,751012,Tier3,mid,Villa,2.04,5,4125.9,22,Sobha Ltd,0.91,Tier1,1,PREG73678,11,"Children's Play Area, Swimming Pool, Gymnasium, CCTV, Power Backup, 24/7 Security, Indoor Games Room, Clubhouse, Jogging Track, Landscaped Garden, Lift",5302.0,9304.0,38388237.0,10168.0,41951032.0,0.05,1919412.0,30000.0,165320.0,161293.0,5.17,1,1,1,510456,43571833.0,38388237.0,13.5,+91-9768798507,41,1,85,6,0,none,510457.0,158801.0,165320.0,-3.94,+91-9307590178,29.0,1.0,31.0,10.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Kavya Pillai,Individual,PAN034029,Divya Gupta,36981237.0,2.9,2047,3.6651852493252033,0,0,5,Bank Loan,1,structuring,0,0.13600126,0.01586335152387619,0.13600126,none,0.99778545,0.32499999999999996,0.8780989610671996,0.002214551,0.5017108486013179,0.48668958312210786,592,Fair,0.8029999999999999,0.9802161512047052,696.0,Good
106911,Bhubaneswar,Nayapalli,751012,Tier3,mid,Penthouse,2.17,4,2912.5,19,Sobha Ltd,0.91,Tier1,1,PREG89493,8,"CCTV, Indoor Games Room, Gymnasium, Jogging Track, Visitor Parking, Power Backup, Children's Play Area, Swimming Pool",5331.0,9890.0,28805460.0,10229.0,29792906.0,0.05,1440273.0,30000.0,117505.0,119474.0,4.9,1,1,1,510458,30707911.0,28805460.0,6.6,+91-9303086200,27,1,57,8,0,none,510459.0,124873.0,117505.0,6.27,+91-9748878670,31.0,1.0,23.0,2.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Priya Verma,Individual,PAN032272,Sneha Kulkarni,37169330.0,3.7,53,-29.03571059097824,1,0,1,Bank Loan,1,rapid_flip,0,0.025205499,0.036924801766872406,0.025205499,none,0.98748034,0.67,0.9722753726959228,0.012519658,0.5017108486013179,0.6199882727172986,672,Good,0.6865,0.9623139184981584,673.0,Good
106912,Bhubaneswar,Nayapalli,751012,Tier3,mid,Independent House,2.37,3,2493.5,23,Sobha Ltd,0.91,Tier1,1,PREG56188,1,Clubhouse,5385.0,6808.0,16974303.0,6795.0,16943771.0,0.05,848715.0,30000.0,78527.0,79905.0,5.55,1,0,1,510460,16666509.0,16974303.0,-1.81,+91-9350583050,37,1,88,8,0,none,510461.0,79136.0,78527.0,0.78,+91-9520957194,33.0,1.0,57.0,8.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Pinnacle Ventures LLP,Pvt Ltd Company,PAN008398,Neha Reddy,16331362.0,9.6,83,3.7877313725341177,1,1,1,Bank Loan,1,shell_entity_buyer,0,0.027619435,0.029988722875714302,0.027619435,none,0.97302645,0.9095,0.9702235424041747,0.026973546,0.5017108486013179,0.6933908070768059,716,Good,0.961,0.9682095855556427,725.0,Good
106913,Bhubaneswar,Nayapalli,751012,Tier3,mid,Plot/Land,2.41,0,2460.1,0,Individual/Land Owner,0.6,Tier3,0,,0,,4377.0,3212.0,7902546.0,3218.0,7916243.0,0.05,395127.0,30000.0,0.0,0.0,0.0,1,0,0,510462,7948466.0,7902546.0,0.58,+91-9280546051,39,1,117,4,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Arjun Iyer,Individual,PAN013488,Priya Patel,7745012.0,5.1,670,1.9934588169432992,0,0,1,NBFC Loan,0,none,0,0.02821307,,0.02821307,none,0.046043105,0.971,0.8680189294815064,0.9539569,0.5017108486013179,0.8202269322593153,792,Excellent,,,,
106914,Bhubaneswar,Nayapalli,751012,Tier3,mid,Independent House,2.2,3,2895.3,7,Runwal Group,0.78,Tier2,1,PREG71388,2,"Jogging Track, Power Backup",4841.0,6993.0,20245859.0,7106.0,20575155.0,0.05,1012293.0,30000.0,90585.0,98368.0,5.37,1,0,1,510463,21007565.0,20245859.0,3.76,+91-9999262332,35,1,4,2,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Neha Kulkarni,Individual,PAN016238,Horizon Holdings LLP,20588045.0,0.1,3116,-1.6901530332696677,0,0,1,Bank Loan,0,none,0,0.08900147,,0.08900147,none,0.034861885,0.812,0.9089487954139709,0.96513814,0.5017108486013179,0.786483077336067,772,Excellent,,,,
106915,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.17,3,1006.9,22,Lodha Group,0.95,Tier1,1,PREG71814,4,"24/7 Security, Swimming Pool, CCTV, Indoor Games Room",3815.0,4698.0,4730150.0,4897.0,4930931.0,0.05,236507.0,30000.0,20422.0,20237.0,5.18,1,0,1,510464,4860580.0,4730150.0,2.76,+91-9993926432,26,1,124,13,0,none,510465.0,21031.0,20422.0,2.98,+91-9917892784,32.0,1.0,81.0,9.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Divya Joshi,Individual,PAN015823,Kavya Kulkarni,4659192.0,1.2,2565,1.5001215606270415,0,0,2,Bank Loan,0,none,0,0.023794718,0.12170309573411942,0.023794718,none,0.08737854,0.862,0.9762744989395141,0.91262144,0.5017108486013179,0.8138032895286024,788,Excellent,0.851,0.8930523686259985,771.0,Excellent
106916,Bhubaneswar,Nayapalli,751012,Tier3,mid,Penthouse,2.25,3,2944.1,14,Prestige Group,0.92,Tier1,1,PREG56451,4,"24/7 Security, Jogging Track, Power Backup, Landscaped Garden",4686.0,8943.0,26327890.0,9953.0,29301967.0,0.05,1316395.0,30000.0,113912.0,122116.0,5.19,1,0,1,510466,29437095.0,26327890.0,11.81,+91-9187033684,40,1,46,8,0,none,510467.0,129239.0,113912.0,13.46,+91-9756990323,37.0,1.0,51.0,10.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Pooja Menon,Individual,PAN010090,Novus Consultancy LLP,18090265.0,2.7,3574,31.28858788152032,0,0,1,Bank Loan,1,undervaluation,0,0.028883364,0.025295421481132507,0.028883364,none,0.90949744,0.4095,0.9698491686820984,0.09050256,0.5017108486013179,0.5528078471482933,632,Fair,0.32699999999999996,0.9728988917410373,617.0,Fair
106917,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.22,1,1299.5,11,Brigade Group,0.88,Tier1,1,PREG98157,4,"Power Backup, Clubhouse, Jogging Track, Children's Play Area",4380.0,5473.0,7112937.0,5355.0,6958847.0,0.05,355647.0,30000.0,29816.0,31223.0,5.03,0,0,1,510468,6892237.0,7112937.0,-3.1,+91-9900430921,31,1,126,9,0,none,510469.0,31484.0,29816.0,5.59,+91-9485398221,33.0,1.0,41.0,7.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Rohan Gupta,Individual,PAN019835,Neha Pillai,7321051.0,0.0,1962,-2.9258518668167595,0,0,1,Self-funded,0,none,0,0.042002514,0.03246467188000679,0.042002514,none,0.0152359605,0.845,0.9558979145050048,0.98476404,0.5017108486013179,0.813411701369995,788,Excellent,0.7205,0.9640050289019941,767.0,Excellent
106918,Bhubaneswar,Nayapalli,751012,Tier3,mid,Row House,2.15,2,1291.0,22,DLF Ltd,0.92,Tier1,1,PREG33966,2,"Lift, Gymnasium",4922.0,7287.0,9408150.0,8009.0,10340322.0,0.05,470407.0,30000.0,43177.0,43615.0,5.51,1,0,1,510470,10288354.0,9408150.0,9.36,+91-9147034206,36,1,33,6,0,none,510471.0,44507.0,43177.0,3.08,+91-9235179755,40.0,77.0,37.0,10.0,1.0,recycled_description,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Suresh Pillai,Individual,PAN014310,Priya Verma,9578928.0,4.6,3596,-1.8152134053985107,0,0,2,Bank Loan,0,none,0,0.031113537,0.9962863922119141,0.031113537,none,0.07401592,0.532,0.9679535025596618,0.9259841,0.5017108486013179,0.7143113756091536,729,Good,0.846,0.14755656661987304,637.0,Fair
106919,Bhubaneswar,Nayapalli,751012,Tier3,mid,Plot/Land,2.19,0,1712.8,0,Individual/Land Owner,0.6,Tier3,0,,0,,4286.0,3172.0,5432863.0,3087.0,5287641.0,0.05,271643.0,30000.0,0.0,0.0,0.0,1,0,0,510472,5326175.0,5432863.0,-1.96,+91-9145638681,36,1,126,10,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Summit Realty LLP,Pvt Ltd Company,PAN027904,Anjali Sharma,5764854.0,2.1,2708,-6.1107927808965545,0,0,1,Bank Loan,0,none,0,0.08000342,,0.08000342,none,0.051203005,0.902,0.8239970846176148,0.948797,0.5017108486013179,0.7855463975865783,771,Excellent,,,,
106920,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.1,3,679.9,3,Prestige Group,0.92,Tier1,1,PREG62823,6,"24/7 Security, Swimming Pool, Clubhouse, Indoor Games Room, Children's Play Area, Landscaped Garden",5163.0,7262.0,4937448.0,7877.0,5355132.0,0.05,246872.0,30000.0,23819.0,24680.0,5.79,0,1,1,510473,5432776.0,4937448.0,10.03,+91-9569049515,36,1,171,3,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Cascade Consultancy Pvt Ltd,Pvt Ltd Company,PAN013121,Novus Holdings Pvt Ltd,4782300.0,2.1,1775,3.142271067968716,0,1,4,Self-funded,1,shell_entity_buyer,0,0.027112104,,0.027112104,none,0.9755308,0.49850000000000005,0.97135472240448,0.024469197,0.5017108486013179,0.5700545086239667,642,Fair,,,,
106921,Bhubaneswar,Nayapalli,751012,Tier3,mid,Independent House,2.31,3,2618.9,15,Prestige Group,0.92,Tier1,1,PREG75379,1,Visitor Parking,4247.0,5658.0,14818857.0,5735.0,15018183.0,0.05,740943.0,30000.0,55680.0,57377.0,4.51,1,0,1,510474,14904434.0,14818857.0,0.58,+91-9268753000,32,1,17,6,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Sneha Patel,Individual,PAN007436,Pooja Rao,15059558.0,2.4,2072,-1.6242885669252356,0,0,1,NBFC Loan,0,none,0,0.07044281,,0.07044281,none,0.07147795,0.971,0.9345236414909363,0.92852205,0.5017108486013179,0.8363631121547163,802,Excellent,,,,
106922,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.23,2,882.5,12,Lodha Group,0.95,Tier1,1,PREG73263,12,"Landscaped Garden, Indoor Games Room, Clubhouse, CCTV, Jogging Track, Children's Play Area, Visitor Parking, Power Backup, Swimming Pool, Gymnasium, 24/7 Security, Lift",5236.0,7858.0,6934685.0,7887.0,6960854.0,0.05,346734.0,30000.0,34128.0,34677.0,5.91,0,1,1,510475,7120723.0,6934685.0,2.68,+91-9755096065,40,2,144,9,1,duplicate_listing,510476.0,35993.0,34128.0,5.46,+91-9519256030,34.0,1.0,4.0,7.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Ajay Verma,Individual,PAN006970,Arjun Kulkarni,6902334.0,0.0,2394,0.4665100145139974,0,0,1,Bank Loan,0,none,0,0.9463242,0.18396736681461334,0.9463242,duplicate_listing,0.060517218,0.866,0.19212440514564516,0.9394828,0.5017108486013179,0.5837874608714522,650,Good,0.727,0.8401277382075786,742.0,Good
106923,Bhubaneswar,Nayapalli,751012,Tier3,mid,Row House,2.17,2,1398.8,16,DLF Ltd,0.92,Tier1,1,PREG99738,2,"Children's Play Area, Visitor Parking",4727.0,6601.0,9233542.0,6570.0,9190552.0,0.05,461677.0,30000.0,40837.0,39568.0,5.31,0,0,1,510477,9506040.0,9233542.0,2.95,+91-9918972603,39,1,157,9,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Neha Verma,Individual,PAN001651,Vertex Realty Pvt Ltd,7620777.0,3.2,1202,17.466374225622193,0,0,1,Bank Loan,0,none,0,0.06386664,,0.06386664,none,0.9633864,0.8525,0.9401134246826172,0.036613584,0.5017108486013179,0.6687037771829606,701,Good,,,,
106924,Bhubaneswar,Nayapalli,751012,Tier3,mid,Row House,2.44,2,1600.3,13,Puravankara,0.8,Tier2,1,PREG30846,1,Power Backup,5360.0,7184.0,11496777.0,7056.0,11292603.0,0.05,574839.0,30000.0,42864.0,44200.0,4.47,1,0,1,510478,11087517.0,11496777.0,-3.56,+91-9926604330,31,1,160,10,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Zenith Infra Pvt Ltd,Pvt Ltd Company,PAN001642,Summit Holdings LLP,11454927.0,2.1,1122,0.3640150626562558,0,0,1,Mixed,0,none,0,0.047627326,,0.047627326,none,0.09740811,0.8220000000000001,0.9455167875289917,0.9025919,0.5017108486013179,0.7910715399701537,775,Excellent,,,,
106925,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.3,2,962.1,12,Oberoi Realty,0.9,Tier1,1,PREG56535,7,"Jogging Track, Lift, Visitor Parking, Power Backup, Gymnasium, Landscaped Garden, Swimming Pool",5250.0,7768.0,7474291.0,7870.0,7572351.0,0.05,373715.0,30000.0,28494.0,30685.0,4.57,1,1,1,510479,7481028.0,7474291.0,0.09,+91-9709846013,27,1,104,13,0,none,510480.0,30879.0,28494.0,8.37,+91-9587029438,34.0,1.0,61.0,4.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Neha Singh,Individual,PAN012129,Meera Iyer,7797327.0,3.8,2846,-4.321961775371069,0,0,2,Bank Loan,0,none,0,0.053110193,0.03641921281814575,0.053110193,none,0.082719885,0.9955,0.9478563599586487,0.91728014,0.5017108486013179,0.8460266526896895,808,Excellent,0.5815,0.9620436691045761,736.0,Good
106926,Bhubaneswar,Nayapalli,751012,Tier3,mid,Row House,2.15,3,1294.6,15,Godrej Properties,0.93,Tier1,1,PREG64313,0,,3914.0,5425.0,7023461.0,5979.0,7741105.0,0.05,351173.0,30000.0,30946.0,32503.0,5.29,1,0,1,510481,7850155.0,7023461.0,11.77,+91-9201884456,26,1,76,10,0,none,,,,,,,,,,,,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Suresh Nair,NRI Individual,PAN021437,Rahul Joshi,7241421.0,4.3,3741,-3.103313309492286,0,0,2,NBFC Loan,0,none,0,0.013723656,,0.013723656,none,0.0662498,0.4115,0.9834349180221558,0.9337502,0.5017108486013179,0.6839707283265531,710,Good,,,,
106927,Bhubaneswar,Nayapalli,751012,Tier3,mid,Studio/1RK,2.19,1,448.8,9,Runwal Group,0.78,Tier2,1,PREG71007,5,"Jogging Track, Indoor Games Room, Children's Play Area, Gymnasium, Swimming Pool",5096.0,7669.0,3441952.0,8012.0,3596241.0,0.05,172098.0,30000.0,11461.0,11720.0,4.0,0,0,1,510482,3674570.0,3441952.0,6.76,+91-9610350235,37,1,158,5,0,none,510483.0,12074.0,11461.0,5.35,+91-9187033684,40.0,1.0,75.0,4.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Novus Holdings Pvt Ltd,Trust,PAN014872,Amit Desai,3675377.0,5.8,86,-6.7817622093509735,1,0,2,Bank Loan,0,none,0,0.039190654,0.03425515070557594,0.039190654,none,0.17047943,0.662,0.9512879415512084,0.8295206,0.5017108486013179,0.7338421880490721,740,Good,0.7325,0.9554831219002604,754.0,Excellent
106928,Bhubaneswar,Nayapalli,751012,Tier3,mid,Row House,2.3,3,1341.7,11,Lodha Group,0.95,Tier1,1,PREG53917,0,,5005.0,7523.0,10093857.0,7506.0,10071588.0,0.05,504693.0,30000.0,44561.0,45705.0,5.3,0,0,1,510484,9888618.0,10093857.0,-2.03,+91-9470481534,34,1,31,14,0,none,510485.0,45776.0,44561.0,2.73,+91-9625107845,25.0,1.0,31.0,9.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Anjali Reddy,Individual,PAN011774,Vertex Consultancy Pvt Ltd,9961635.0,4.6,3285,1.3099254328647612,0,0,1,Bank Loan,0,none,0,0.040047284,0.010271447710692883,0.040047284,none,0.08250403,0.8985,0.9624598112106323,0.91749597,0.5017108486013179,0.8213400533873976,793,Excellent,0.8634999999999999,0.987769269445911,791.0,Excellent
106929,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.09,2,1130.0,16,Lodha Group,0.95,Tier1,1,PREG98703,12,"Swimming Pool, Power Backup, CCTV, Indoor Games Room, Children's Play Area, 24/7 Security, Gymnasium, Landscaped Garden, Visitor Parking, Lift, Jogging Track, Clubhouse",3871.0,5493.0,6207454.0,5796.0,6549732.0,0.05,310373.0,30000.0,33129.0,32600.0,6.4,0,1,1,510486,6562732.0,6207454.0,5.72,+91-9916484357,41,1,50,5,1,fake_listing,510487.0,32101.0,33129.0,-3.1,+91-9827601633,22.0,1.0,55.0,11.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Divya Iyer,Individual,PAN034031,Pinnacle Consultancy LLP,6294137.0,4.6,1618,-1.3964340291526929,0,0,5,Bank Loan,1,structuring,0,0.2924404,0.02245291881263256,0.2924404,fake_listing,0.99640733,0.714,0.7479256477355957,0.00359267,0.5017108486013179,0.5645443069655837,639,Fair,0.845,0.9774150190092623,704.0,Good
106930,Bhubaneswar,Nayapalli,751012,Tier3,mid,Villa,2.39,3,3990.9,13,Oberoi Realty,0.9,Tier1,1,PREG23739,11,"Indoor Games Room, Power Backup, Landscaped Garden, CCTV, Lift, 24/7 Security, Gymnasium, Visitor Parking, Clubhouse, Swimming Pool, Children's Play Area",5146.0,9547.0,38100664.0,9369.0,37391784.0,0.05,1905033.0,30000.0,180784.0,198149.0,5.69,1,1,1,510488,37882622.0,38100664.0,-0.57,+91-9307590178,29,1,47,5,0,none,510489.0,190916.0,180784.0,5.6,+91-9980873094,37.0,1.0,27.0,9.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Pooja Singh,Individual,PAN012119,Rohan Menon,36931920.0,3.7,3518,3.067516093682777,0,0,1,Bank Loan,0,none,0,0.0074320403,0.023534664884209633,0.0074320403,none,0.041931625,0.9715,0.9866827659606934,0.9580684,0.5017108486013179,0.8565927975614013,814,Excellent,0.72,0.9729955348484218,766.0,Excellent
106931,Bhubaneswar,Nayapalli,751012,Tier3,mid,Villa,1.92,4,2210.1,21,Kolte-Patil,0.82,Tier2,1,PREG30000,5,"Jogging Track, Clubhouse, Lift, Indoor Games Room, 24/7 Security",4870.0,7931.0,17526962.0,8314.0,18375429.0,0.05,876348.0,30000.0,84358.0,89315.0,5.78,0,0,1,510490,18652975.0,17526962.0,6.42,+91-9798117120,28,1,104,2,0,none,510491.0,88139.0,84358.0,4.48,+91-9631261883,33.0,1.0,80.0,2.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Divya Kulkarni,Individual,PAN029200,Sunrise Holdings LLP,18148152.0,3.7,2446,-3.544196649710315,0,0,2,NBFC Loan,0,none,0,0.023610663,0.014101038686931133,0.023610663,none,0.1021178,0.679,0.9673309611320495,0.8978822,0.5017108486013179,0.7540093429000319,752,Excellent,0.776,0.9754141171161085,771.0,Excellent
106932,Bhubaneswar,Nayapalli,751012,Tier3,mid,Row House,2.18,3,1291.2,4,Local Developer Co,0.55,Tier3,1,PREG28409,2,"Landscaped Garden, Indoor Games Room",5154.0,7578.0,9784311.0,7576.0,9782195.0,0.05,489216.0,30000.0,39725.0,40913.0,4.87,0,0,1,510492,9689855.0,9784311.0,-0.97,+91-9474223729,41,1,18,12,0,none,510493.0,40403.0,39725.0,1.71,+91-9833699608,32.0,1.0,53.0,3.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Suresh Kulkarni,NRI Individual,PAN019696,Sneha Pillai,9891827.0,2.4,1931,-1.0988612279393,0,0,2,Bank Loan,0,none,0,0.16067009,0.05077171325683594,0.16067009,none,0.04720144,0.9515,0.8319304046630859,0.95279855,0.5017108486013179,0.803376627274269,782,Excellent,0.9145,0.9253440437316893,792.0,Excellent
106933,Bhubaneswar,Nayapalli,751012,Tier3,mid,Apartment,2.38,3,730.5,0,Lodha Group,0.95,Tier1,1,PREG57366,7,"Swimming Pool, Jogging Track, CCTV, Indoor Games Room, Children's Play Area, Clubhouse, Lift",5009.0,7799.0,5697385.0,7601.0,5552500.0,0.05,284869.0,30000.0,26426.0,28832.0,5.57,0,1,1,510494,5645273.0,5697385.0,-0.91,+91-9860566887,27,1,127,12,0,none,510495.0,28976.0,26426.0,9.65,+91-9375272841,32.0,1.0,60.0,2.0,0.0,none,4.8414,6.682,0.1969417496327885,0.801118473612482,0.2957772795216741,0.3147627367382771,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN010452,Meridian Trading LLP,5816585.0,0.2,3087,-2.092187907259208,0,0,1,Bank Loan,0,none,0,0.010790826,0.054915815591812134,0.010790826,none,0.107412726,0.9545,0.9873278226852417,0.8925873,0.5017108486013179,0.8418641545731963,805,Excellent,0.5175,0.9498215567469597,720.0,Good
